UMAP1,UMAP2
9.092655,10.475644
0.1985856,-1.8556452
0.30893236,-3.6365488
9.412467,10.634401
13.885681,6.4703364
2.4733841,16.393934
-0.5624645,-5.1344404
9.4432955,10.290994
13.107813,3.5411077
0.6776732,-3.1035087
13.019319,6.531151
-7.159953,-0.24182503
-0.34011889,-3.5071661
-7.906005,0.09811698
-7.6170464,0.8000733
10.073128,11.129948
2.842168,17.52875
2.5317402,18.376202
-2.1516035,7.558452
10.874319,4.193703
9.292939,10.31246
12.7714,3.2078748
0.08248791,-4.215179
2.7133934,15.132336
2.9041848,16.815891
-1.1341926,-6.1341023
0.7905021,-4.3999453
10.112408,11.174231
-0.3773824,-5.2432513
12.333726,0.67740864
12.072006,2.0580487
0.38029373,-3.4795008
12.969271,5.236665
2.4700065,-3.0583735
12.569685,5.797246
13.853043,7.530577
9.76851,1.0694703
2.0871413,-3.8221161
1.4396217,-5.2777305
-5.940256,0.47483754
13.662375,1.9526827
12.268995,1.9380964
12.913087,4.604138
9.842341,10.887137
-5.9469285,0.4884971
13.123777,3.3404095
12.3729925,5.9811687
-6.7516923,0.60626745
3.6639824,-2.8814943
11.108957,1.5742887
-7.0916777,-0.18769477
0.85834813,-4.5727324
-7.486984,-0.24256825
10.229175,11.30025
12.814705,4.457123
11.384677,0.8321885
2.0878549,-4.9134727
-6.865105,0.6903986
-1.0782076,-6.005071
11.744556,5.5872703
-0.18600433,-5.7150645
-7.7756286,0.029240321
12.719899,1.6251143
-7.338352,0.008937479
2.673688,-2.6430848
-7.0825663,-0.43788657
3.1257505,-3.5569646
9.552005,10.508899
11.953255,4.272871
1.6839796,-4.371497
9.549218,10.640818
-7.3602877,0.86105853
11.354379,4.6091185
0.4563444,-2.964956
11.566705,2.030615
-7.11216,0.37817064
13.0598,4.287114
0.7666205,-2.7281091
0.97900784,-5.474257
-6.7125983,0.0897609
-0.40009594,-3.8398988
0.9298097,-6.613951
1.953073,-4.989756
-6.142289,0.6679755
12.593488,4.4228125
1.120931,-3.3579333
5.4766088,5.837567
5.20229,-2.5254195
1.0043795,-6.497608
12.169043,3.2354982
13.450218,2.6913495
-0.932093,-5.5918946
13.700497,3.3529081
9.139722,10.482655
13.06017,2.776757
-7.0723977,-0.1296916
1.107039,-5.433767
-0.030394869,-4.7143416
-6.963079,-0.123096004
1.3023393,-3.639257
9.591545,10.152855
9.295022,10.556145
1.2073427,-3.5205512
1.915831,-3.3238676
-6.8364625,0.16239558
11.711696,1.8862256
-6.918634,0.7970078
-7.623334,0.34618312
0.071294606,-3.4496326
2.3885963,-3.1522055
10.083649,10.936367
13.083772,4.633711
0.56890374,-5.3661532
-7.2835937,0.79874635
13.072104,6.676165
11.512861,2.2477398
0.22739176,-3.313158
2.9362655,-1.4575115
1.4708688,-2.7063217
-0.37800956,-1.5695858
0.75319463,-6.43622
-7.3333263,0.49091285
-7.5762935,-0.36686867
2.334868,-1.3642375
9.769793,1.0708176
-7.5695763,-0.3583541
1.4650834,-5.2872043
0.6089623,-5.655513
9.154228,10.2113695
12.263356,1.918969
10.191032,11.178713
11.980718,4.6569066
0.19758287,-5.295762
13.14915,3.3612278
12.411239,5.956067
5.2365623,6.062772
3.654646,-2.8851647
11.1009035,1.5753003
5.508814,5.803427
-6.36348,0.12279518
3.8248434,-4.359775
12.47401,4.467036
12.778767,4.494549
11.381991,0.8277384
-7.1043344,0.14397022
0.19341636,-4.2778254
-6.721833,0.6808728
11.752151,5.5984926
-6.1380157,0.6789934
0.5199694,-2.81054
12.734194,1.6331676
-7.3366814,0.032140117
2.6871507,-2.6312325
-7.013317,-0.4478371
-7.502876,-0.14537247
11.859211,5.5975823
9.791312,10.884674
1.6778313,-4.359908
9.546193,10.748065
-0.8915869,-2.858458
11.373078,4.604145
-7.5175834,0.505788
9.54179,10.84418
0.99806446,-4.5078173
13.063275,4.2951355
0.7807929,-2.7454658
0.8809408,-5.5015945
-6.701355,0.121520795
-0.3853944,-3.8473325
0.9317929,-6.638845
-7.010614,0.07464571
-0.59350216,-5.44807
10.150296,11.148015
1.0463197,-3.3165195
0.25475407,-4.87714
5.2044125,-2.5248635
0.9395614,-6.5096626
12.206291,3.2394629
13.463782,2.6083786
-0.922418,-5.58077
10.388311,11.596986
11.790027,2.6096857
13.119999,2.7821286
3.4316256,-3.2886214
1.1142739,-5.4317822
-0.014433731,-4.7576656
1.406926,-5.187771
1.3129771,-3.6298797
12.915151,7.153365
11.154534,1.5833924
1.2077184,-3.502554
1.9202281,-3.2901473
2.635637,-2.6564097
11.721523,1.862836
-6.847876,0.80159336
0.62294376,-3.0186028
-7.015907,0.6879909
2.2405157,-3.218053
10.212554,11.18243
10.167675,11.301251
0.5792128,-5.3653884
-7.279293,0.8539687
13.06765,6.7489715
11.519194,2.2515588
0.24776874,-3.349668
2.9310746,-1.4663185
-7.9286475,0.24159603
-0.37780344,-1.5679948
0.7478486,-6.4402585
0.43365857,-3.0673194
-7.556594,-0.39123672
2.3398714,-1.3493389
0.637143,-2.5099256
12.688901,1.0869569
13.398145,1.6302963
13.130965,2.8632793
11.556606,6.0264425
0.00090272556,-4.833625
10.192889,3.5785644
13.289592,4.0380535
12.88154,6.825794
12.292086,0.59257376
2.0680976,-4.346314
-1.020976,-3.665308
2.944622,-4.0764337
2.1149037,-4.223851
12.165123,4.3226957
0.9071651,-2.4930599
13.688318,3.5041256
12.026767,1.9126297
-0.9210357,-5.5720277
2.1103113,-2.7194474
11.053324,2.7512827
2.1635573,-3.015586
0.800976,-3.101829
13.28537,4.8461404
0.46144167,-2.3607872
11.165742,3.3700962
2.7798615,-4.028756
1.8100123,-5.526643
12.925119,1.6826122
0.73344636,-2.4369256
11.750346,1.5667344
0.48560703,-3.1338387
12.900161,2.490795
12.895812,6.3462973
1.774267,-3.2960048
12.284417,6.868404
10.687311,6.0566864
2.7218635,-4.3860135
3.1149504,-5.442685
12.416083,6.184484
1.0210259,-3.6241457
11.559052,1.3729439
2.8928733,-3.4185712
12.691707,3.0714734
10.985119,3.2994113
-0.39091545,-3.904204
11.372837,5.6245003
13.17442,6.913275
12.22745,4.3526077
2.0906255,-1.2931346
12.957809,4.764181
1.699382,-6.105662
13.096193,1.9585046
12.642752,4.549654
-0.6430001,-3.8112874
11.493695,5.1830406
13.036392,6.548226
3.1322136,-3.5986214
-1.0399454,-3.6774392
-0.42870504,-6.142345
1.0420698,-5.9128265
13.248697,5.007847
13.481612,3.6369367
0.20264499,-2.794942
0.74425846,-5.757099
1.8890531,-3.1595986
12.230205,1.4377617
-0.60201466,-5.988468
2.3696835,-3.0782683
12.19263,6.287692
-0.78085417,-5.6372366
2.4978092,-6.2740536
-0.4484196,-6.257359
-0.59478766,-5.1419516
0.90079355,-3.1888473
0.6603335,-3.2366707
1.0763749,-5.4564557
0.45432553,-2.5261643
11.824081,3.4364874
1.0992249,-2.4863696
2.107738,-2.115868
1.5598508,-2.035337
10.888406,2.6642787
0.8436572,-3.751341
10.935394,2.9503808
2.0247753,-2.148998
11.20306,6.324669
-0.5629469,-3.8789222
0.8323861,16.337692
-4.719639,7.0933466
0.46471065,-3.333462
3.556009,18.22298
4.9264016,14.549931
3.5779607,13.7252
-0.8619267,8.899893
-0.6867285,9.04152
-2.9446664,5.4381022
-1.6604055,9.463922
-0.9374657,5.224568
-0.84066486,6.671891
-4.761445,4.9898376
1.9849548,-1.2239271
-1.7959098,4.058642
-0.34242567,8.170708
3.6287866,14.016403
-3.8613753,7.887289
-2.1986246,4.2274723
5.717128,15.4847355
-3.3271046,7.5912333
-0.5326846,15.89021
2.6242573,16.197495
-1.3699183,5.2022843
5.180505,15.712336
-0.5618848,7.4429398
0.92063624,18.03285
-1.8652672,9.11377
12.092501,2.9729435
-3.8992903,4.1908736
-0.8728126,15.729606
0.5342701,17.429724
-3.3355901,5.4290996
-7.604709,0.04026762
-3.0033362,5.6279597
-4.4703736,4.8964534
0.16363148,17.346678
3.7758474,14.321342
-2.3268726,4.9840193
5.711895,15.461255
-1.9904859,4.9783144
-5.258676,7.037259
-2.975248,4.7318034
-0.6429771,3.9069512
-0.6635101,4.908927
7.707937,8.124972
-4.26519,7.9715242
-2.1450622,9.35281
-3.0520535,3.3839767
-4.424777,4.1403165
-1.0060397,4.274375
1.6492199,-5.953365
5.697666,15.323305
4.4563923,15.596762
-2.9212437,6.287681
3.608289,15.07882
5.301047,6.01988
-3.2080657,6.322497
-1.6877424,8.062597
-1.2833552,4.589007
-1.8280689,3.743587
-2.4502697,9.111632
-5.343234,6.320246
-1.8573414,6.5982995
0.13725467,17.22143
1.6245288,16.718756
4.5109496,15.405365
0.06376962,15.719313
-3.2175388,4.015567
-3.0168245,8.143336
-3.6377206,5.507165
-2.0704284,8.795193
-4.540775,8.041887
-2.2100859,8.412655
-3.6508305,8.659628
-0.9716647,-2.2595387
0.50583005,16.261518
-1.1113938,8.470416
-1.4958684,5.0361457
-3.3106031,6.6771765
-3.1600099,3.4688697
-0.74234664,4.5857973
-2.5959432,7.655002
-0.8630897,9.3243475
-0.2124796,8.165514
12.2779255,1.0901273
-2.9121704,3.9797037
2.3849068,-6.0853515
3.7323089,15.454299
2.6087725,18.476501
-5.323426,6.761171
-3.9052913,8.854635
-3.104955,6.944512
2.7361538,18.085245
3.8107646,16.840368
5.5195503,5.7847204
-0.6174009,9.274438
5.489876,15.164905
-7.7682652,0.45688525
-1.2394574,5.753733
-1.7128639,4.4929748
4.4211783,16.73726
3.1184025,16.389036
3.0577452,16.513922
-1.9980683,9.055885
-1.249995,-5.3418784
-1.3215065,9.224869
-2.6482165,7.473892
13.634362,2.3024156
-3.978431,4.9724536
-1.9805894,9.19083
-4.4406595,8.472084
3.5039918,13.474469
-1.5247592,5.255015
1.2563831,15.145022
5.236739,15.089375
-0.5301999,8.026307
-4.7753534,7.9118834
2.320216,18.596106
-2.5933425,4.0688105
5.524782,5.7799
0.727666,16.464617
-2.5523355,4.949788
4.1916246,17.501934
0.21050169,15.910428
-3.8719254,8.574899
-5.262646,7.03622
5.260129,5.9949217
-0.9729652,5.657874
-2.57882,4.0724487
1.4187151,17.416254
-3.7120285,4.621932
-3.1429212,7.0572376
0.5592558,17.79544
3.60238,17.199518
3.4576986,13.624879
9.587564,10.684554
12.053886,2.5549092
-1.719294,4.0090985
4.844092,17.022131
5.3536997,14.980405
-0.87891746,4.6633024
-1.7920209,4.9311523
3.7147925,17.46935
-1.8733028,9.204636
4.355535,16.994764
-3.991762,4.3166647
2.363056,16.347734
-3.882935,7.4195466
-1.5540873,5.253476
-1.5649581,6.647392
-3.5696878,5.157457
-0.89637166,8.388182
9.328977,10.132583
3.287812,14.199084
-1.7350748,3.9006176
-4.412045,4.380246
2.3860776,16.322453
-2.7611618,3.764631
-2.704266,3.9381423
1.3790474,15.191762
-0.15279809,7.5223494
-5.1902747,7.137183
5.5759945,15.478226
-1.0486431,8.899742
-2.2708013,9.647339
3.826447,14.557395
-0.9363713,8.944104
2.5278065,15.909393
1.5566713,16.332436
0.97877914,15.632859
-3.883631,4.3609805
1.9478103,18.07342
1.986719,-5.085952
14.210903,3.3815868
-1.1738966,4.1971903
-7.397361,-0.32153535
3.4437943,17.148178
-0.9973526,8.793121
-0.010487747,5.707505
0.6519757,15.179463
1.3261069,17.04851
4.5491757,14.050021
-3.3090699,9.229188
4.8930893,15.474777
0.64812946,16.912867
1.478117,15.441629
1.0383295,15.39842
-2.778547,8.612741
-4.5164666,6.9739876
13.102847,6.2283134
5.65028,15.270098
4.523691,15.200559
1.9884492,17.440886
-0.60012424,5.973562
0.11061671,5.8837404
-2.249037,8.193447
4.3703294,13.629266
-1.4783375,6.36236
2.3281407,15.504834
-2.0152786,5.541126
-0.60371196,8.495628
-0.7478302,6.07928
4.743014,15.047168
-2.3339796,5.7666793
0.73909605,17.772285
-4.476977,7.344472
0.07574509,-3.8852568
-1.7179782,8.0012665
5.7897415,15.221299
-1.637017,9.56655
-0.46662825,3.9990294
1.1188862,14.789077
-3.2383187,8.132743
11.788031,3.5459733
1.1586145,17.685074
-3.828792,7.6107144
-1.5278275,4.394278
-0.732305,4.1120453
-2.158158,7.734682
-1.7392044,8.883409
0.9047513,15.775373
4.248969,15.408535
9.67077,11.089763
-3.6200852,6.019862
-2.6293142,6.074132
0.7654354,16.718868
1.1702609,15.816649
4.6413364,15.141425
-3.9506283,4.8675156
-0.51342183,8.120214
-4.640678,5.981211
-4.1157484,4.9534545
0.12677315,15.901706
-0.4480082,4.744212
-1.4658769,6.847716
-7.184298,0.17419566
3.7205002,17.775677
-3.415713,4.1634665
-0.76275283,8.131608
-3.607603,4.5868
-1.468879,5.9802723
-5.045123,7.1856413
9.413668,10.865262
-0.49381143,16.25953
11.05795,1.0817792
-2.6715221,4.4295993
-0.06589105,17.521223
-4.124877,6.763233
7.74794,8.16348
-2.8469598,7.995864
11.964364,5.741589
-2.5984626,8.138198
2.1298692,15.9211
9.928681,2.6119602
1.7969506,15.383666
-2.4174452,5.7438526
4.969233,17.775375
-5.1529098,7.8823376
-4.7341313,8.391931
1.0895889,16.475927
3.4155633,13.511554
9.588461,10.195584
-3.4545076,7.2504478
-4.008785,6.215331
4.644919,16.747917
-0.34755716,4.639416
-3.652149,4.2500577
-2.628444,9.388779
-0.38453752,17.037428
10.840175,4.014012
-0.32150123,5.715127
3.9254675,16.043066
-2.3898976,8.957218
-1.1866554,8.618239
-2.6626613,4.3854527
-1.029245,5.8090467
3.6040797,13.628946
-4.4913335,8.404753
1.2460957,16.962173
-1.3786955,9.258189
-1.3321545,-6.0188065
0.34529963,7.0714555
0.15810929,7.779268
4.0629797,16.415617
4.7323284,15.043085
-2.0789886,7.8878036
-4.9262023,5.812045
-2.321791,7.7607217
4.141854,15.190316
2.575678,17.588987
-5.0942764,7.794094
4.487537,15.190334
0.95685595,15.425193
-0.36518502,8.980842
-5.2546453,7.1308904
1.9378891,17.735859
3.9554663,17.637903
-0.7544202,9.0706215
-3.5025783,6.8959336
-1.6445159,3.4593449
-3.9621992,5.062973
-4.32312,5.1681843
1.4018966,18.33819
-0.6822905,16.007238
-2.4856594,8.551988
4.7501874,15.877752
4.654135,15.814576
-3.9079125,7.6545806
-3.8950694,6.4664264
0.7274004,18.051483
-0.3942414,7.68308
-0.06592403,-4.5845056
1.6870935,-3.9047718
-1.2559992,5.984526
1.5646235,17.515514
-1.2704345,6.017252
-0.76610327,8.186747
-1.93412,7.6272345
-3.81066,5.679281
4.2959175,13.365133
0.097382836,6.3511157
-5.439881,7.7114997
-3.752405,4.3787303
-6.830059,0.86639535
-4.735189,7.308361
-1.4998951,4.6348085
-2.632998,9.64763
-5.0899324,7.192476
-3.1661348,5.3037357
-1.4196367,5.7903028
0.17426227,17.691248
-1.2211905,7.865838
-2.2957265,9.474032
-1.0345315,4.390453
-0.74934006,9.316866
0.07372786,15.498394
-1.5577779,6.0339403
-1.6731728,8.917413
4.3432,13.36368
1.5878646,15.985351
4.4386168,16.606052
-0.7848513,9.146898
3.8336315,13.541012
-4.7330914,6.798145
-1.367772,8.792933
1.0975227,16.294674
-0.5347742,16.378395
3.5754697,14.753875
-2.7438753,8.499823
1.6766411,16.651976
0.18147394,-4.9386587
0.35285315,17.074022
1.0788245,16.666508
1.3470633,17.261806
-3.8754146,6.986935
-6.3918405,0.76700866
-1.6599009,5.5611506
-4.236552,6.149218
3.5525515,14.816292
-1.3544921,6.6530924
2.5720165,18.136335
-1.0605973,6.2605863
-3.9058428,4.1723166
-0.8828918,15.760339
0.2844244,15.32848
4.674316,15.718718
0.9279309,17.464561
1.8730133,17.264074
-2.9271433,5.6422167
0.42354324,7.1382694
-3.1342192,5.2856817
-1.4111687,4.97239
-0.71832263,6.992643
-1.1398023,7.2138896
-2.716556,5.5702662
-2.0106056,5.499361
-0.86284834,8.66798
-4.3969345,7.6173844
-3.2428806,5.3716226
-4.468881,7.02755
0.39531898,6.337831
-0.26234543,7.658736
0.98331004,17.488853
-0.6743892,8.116779
4.3326974,15.643366
-0.76573545,5.3385725
-1.8311571,7.961635
1.8412621,16.466797
-1.0611141,-5.989162
0.45042735,17.585615
2.1063821,18.620266
-3.2836273,3.4835603
-0.3773327,15.98451
1.3351737,17.709372
0.33140898,17.424416
0.08021555,15.966875
4.380472,17.139288
-4.739271,7.6863832
-1.0235887,-6.5722756
-2.337722,8.67113
1.608038,16.402792
-0.29660544,5.3716955
5.5886936,14.811013
5.2727084,6.024702
4.5998163,15.439569
2.098178,18.081842
1.1822371,16.083633
-1.0865437,6.1276274
-2.1950202,5.287067
0.85089153,15.6824665
-3.9479272,4.80366
-2.2968802,8.405729
4.616294,17.859447
-1.5714272,5.0807495
-3.388292,7.4512115
-1.9796876,9.073214
-1.6137167,9.508138
-1.0248184,4.8445153
5.3064585,5.99265
-2.1884289,7.0473385
5.6446843,15.730904
2.0517545,17.463808
-4.04971,7.3336587
2.1120796,18.649946
-0.68980384,5.890778
5.291364,15.093344
-2.7975962,3.6814911
-0.5594403,4.270686
-2.3936715,9.551077
3.609188,18.039322
3.3659801,14.379429
-3.226579,7.667505
-2.992925,4.9238143
-3.3510616,4.7038603
1.4649538,15.00855
-3.0264125,6.1699553
-0.98848814,10.001772
-1.3176838,4.402412
-0.14904216,16.669971
5.516071,5.808836
-2.960368,5.0556126
5.526484,5.783494
4.7776246,17.35459
12.252738,3.0586977
-0.43158093,7.0365295
0.15819377,7.3053226
5.272438,14.768039
-4.011508,4.579477
-4.200175,6.4957523
11.622163,4.9686313
4.363811,15.717146
5.4967422,5.8191166
4.325937,17.558432
5.3686843,16.227488
4.44959,17.614477
-4.2566686,7.8647504
2.3983912,16.201242
-2.7624197,8.74734
-1.5755031,9.466775
-4.1425962,7.713945
0.8510496,17.000038
-4.0478053,7.8414316
-0.9840099,8.187987
-3.9167838,5.21036
-3.1325035,5.2793717
3.939865,-2.8731387
1.2732573,17.867136
-0.3770152,8.509075
-3.63469,5.960123
-2.530262,8.728984
-2.3409414,3.9057918
1.1866558,-5.0721874
-3.6250186,5.0822515
-1.9072074,4.9630413
-3.8575213,7.6645365
-4.513778,8.180163
9.4590025,10.357854
4.1281314,16.077147
3.7723105,16.23501
2.1216369,18.233753
5.0033216,14.552008
5.2026253,16.281443
3.8370297,-3.5592382
-2.9004693,6.5493116
0.32637075,15.790571
4.293465,15.788704
-4.708098,4.6783867
0.33532736,15.400936
-1.93241,9.523465
0.971408,15.374127
-3.0944657,3.4468484
4.250446,14.243673
-0.8579607,8.724091
3.0203412,15.708477
2.001955,18.003283
1.2512423,-6.3388147
-4.759652,8.385339
-3.578135,5.9488373
7.5682173,7.9868894
4.1609297,15.760275
-0.39165032,6.815249
4.155676,17.524433
-0.44416505,17.07377
-0.8838604,9.382522
-1.5662318,3.9589376
4.4559846,15.707988
0.23885922,15.1464815
3.7555177,-3.602107
-2.3484972,9.663517
-0.51622504,15.90452
-1.9948202,4.9177938
1.1607434,18.29063
6.00897,14.872113
-0.6207362,16.658157
-0.6874969,5.1704054
-3.8562934,5.099138
-3.223515,7.5178957
-4.123535,8.805344
-1.0050727,8.654372
0.8399796,17.996964
1.1351813,17.010708
0.7797103,16.170605
1.6147355,16.82771
0.16867658,6.354984
3.6361346,13.563891
3.4481003,-2.2497573
4.870822,14.185349
4.0854597,15.224715
4.9670205,17.522942
-3.3435194,7.1158357
-3.6553829,6.564627
4.7858734,14.918512
-1.7732514,5.895168
0.59854144,17.860817
-0.4003092,6.4376187
-0.28140247,8.860765
-3.741349,6.036914
-4.619887,8.339036
-5.1677837,5.322217
-2.5825489,8.9482565
0.49586645,15.899745
1.8584207,17.949831
-4.3250637,4.263966
2.0767787,18.588669
-4.1282034,8.176094
-7.4659853,0.7516151
-3.8174865,4.5491266
13.055572,7.116613
-4.062857,4.8184924
0.080289446,15.211991
5.4812465,15.139448
4.4192815,17.823166
-0.1360925,15.881281
7.695986,8.1133375
-0.5290529,4.6909246
-4.5310793,7.6048656
-0.70116776,5.524717
-1.3360865,5.419889
1.1566793,-3.8926609
-3.1697416,8.376333
-0.25553724,6.2786684
-2.7917857,6.50343
11.480902,4.7081227
5.5238285,5.77635
-0.70876724,8.784678
-3.6603198,9.188098
-3.9876044,6.455331
-0.5271029,8.808012
-4.1136665,7.29618
0.8249443,15.96443
-4.364175,5.7106028
5.2686877,16.2935
3.850011,13.427483
0.6873039,16.829271
-3.9394739,5.3055344
-0.57005966,16.355982
1.2498746,17.129246
2.1996186,18.017859
4.406618,14.60766
-0.8245051,4.7605896
-2.7859278,9.424412
-4.6563854,6.165876
-3.4062266,5.59766
-2.2936387,4.569209
4.3126783,13.483619
-0.36153162,15.500149
12.597882,6.565277
-2.9519775,8.281139
12.435841,5.859929
-4.0040836,7.187011
-4.5208035,6.762293
-0.15532689,8.967556
-3.3455002,7.6932054
-1.2629126,6.8436847
-0.5335133,7.8943753
-0.4715132,7.320683
2.7863448,18.077055
0.8112365,16.72367
13.451429,6.7986865
4.83814,15.4624815
-6.8160124,0.45222646
5.615645,14.948659
5.4964333,5.811567
-4.639163,7.0278363
-1.316508,9.181703
4.662992,15.418154
-3.7009494,8.058772
-5.4377594,6.456019
-2.5424323,8.661717
-2.168452,4.666455
3.2930372,13.7083025
4.3446107,17.690525
-0.6007854,4.4903417
-0.3727697,8.947426
0.34519047,7.59643
2.6824453,-4.8063636
5.1745567,15.212945
-1.5185739,4.3082914
-0.8584644,9.032928
-4.389374,4.509832
-5.3005314,5.18295
-4.4940176,7.627988
-0.15194446,16.683708
-2.9930956,9.477722
-6.5720253,0.4042722
-7.3257437,0.15028664
-2.2716177,5.155549
-0.2533731,-2.3844526
-4.69055,8.108868
-2.8894994,7.5732937
-7.604446,0.37502632
-2.3702674,3.423828
-3.3796399,6.9543605
-5.036584,5.4500804
9.772498,10.197036
-0.84861183,5.8140798
-2.979133,4.663422
-2.619254,5.6004114
-0.84294707,8.284158
-0.84532326,-5.548065
-3.305651,7.689817
-4.7552495,8.267376
5.789494,15.279418
-4.9135466,4.7138915
-6.984511,-0.09575255
4.301167,16.706116
-1.125921,6.380573
-1.647813,9.361873
-2.8283365,8.778428
-0.97963417,7.3916836
3.641353,14.850429
-1.3484659,-6.2406116
1.2942548,-1.5256807
-1.4454057,8.756725
-3.925357,4.7383647
-2.4670541,3.666302
1.1735187,15.51109
11.985596,5.372516
-2.8344963,3.984619
-2.0607224,8.77374
-1.0869621,5.5162287
-3.128463,8.369318
3.0829718,15.741761
-1.6569139,6.2767086
-5.3945856,6.96249
5.681263,15.486239
0.21444498,6.1171265
-0.16109593,4.1382766
10.610179,5.543337
-2.420658,3.9007456
-0.6565505,3.9254284
-2.9839563,4.6449847
4.097505,15.509495
-0.5524547,16.618334
5.6830535,16.928679
5.2656827,15.859671
-5.3914065,7.0299172
3.9684436,17.131863
-1.6732675,5.691808
-3.581248,4.3090925
12.998077,5.975784
-2.0054762,4.539663
-3.225199,3.9826047
1.4089205,15.475141
-1.9478395,5.653217
-1.631849,8.840721
-3.8406928,8.4205675
-0.05804181,9.048937
-0.947506,4.5487423
0.55050296,15.819352
5.0367675,17.879038
-4.84139,7.691042
3.4382737,14.535948
-3.320125,6.2689977
-2.999403,5.8259835
-0.15717888,15.971212
9.178382,10.360902
3.8174586,13.489353
-1.3580445,5.1463976
0.8115375,17.690008
-2.655508,5.148937
-2.8063118,6.3602767
-5.0631633,5.876346
-4.51705,5.7817984
0.9968996,18.22248
-4.25569,7.5832195
5.6310544,15.92536
-3.1819248,4.542406
-2.4104872,5.7282405
1.5281196,14.842975
-0.898214,9.230042
0.21993233,6.2501764
1.0051512,17.33694
3.7668436,15.454775
-0.83098555,7.761612
0.53804934,15.722356
4.8488274,14.905436
1.1589798,14.83287
13.619964,2.1303968
-1.0466372,5.1524525
-0.9742834,9.959247
-2.2177615,8.904841
-2.2341821,9.638792
-1.2335153,6.374855
5.0767403,16.617397
0.31051,16.000284
-3.2709146,3.8957796
-2.0441587,8.572545
4.5042644,15.785357
11.93691,4.437032
4.5468383,14.307529
3.6688988,-1.704228
0.519271,16.12368
-1.8466051,8.010289
3.9412692,16.238253
-0.8808352,7.7054615
1.4562848,17.805481
2.1560872,15.409034
5.9589467,15.888718
-0.545201,7.253453
5.6586857,14.592771
4.920302,16.402468
-0.6760902,4.6787043
-2.3518345,7.6754665
-0.8415502,7.471119
-0.14787078,17.104935
1.21333,-2.0347354
-2.6985748,9.496778
-1.1994599,3.8466368
6.0818753,14.843427
-0.06772011,6.4024124
-5.2325435,5.525891
2.2363205,16.433432
-0.02622166,7.908071
-0.22637394,5.3457894
4.8031964,15.941271
1.2966533,17.851799
-0.39428648,5.883333
0.7113914,15.013871
-0.19371635,16.308983
-0.007699451,-4.224815
-2.8289745,7.2234325
4.219228,17.913414
-3.1272287,5.108531
3.4395993,13.652538
-4.60179,4.390707
-4.403978,7.6078963
-2.1022418,5.2234473
2.6407106,16.277678
-4.979902,6.8652215
-3.9892452,5.0815167
2.2774837,15.911708
-0.6807312,16.553717
5.080851,16.406595
-4.3477674,6.4462
-0.9093088,8.815058
-0.06190625,5.8633957
2.3928802,-1.4979868
4.041444,14.723685
-4.995218,5.846758
-3.2150266,9.102681
0.29459912,6.24668
-5.401796,4.984749
4.491999,14.203563
2.7033525,18.009401
-1.7985007,4.200112
5.635996,14.960594
3.102759,16.445694
12.796675,5.179521
4.841602,14.906096
3.8635356,16.388731
3.9858272,17.673233
-5.320133,7.6669407
0.692543,-6.5116024
0.2869354,8.952094
3.8224652,16.872343
-2.5945103,8.215918
-3.2081578,7.420193
10.196503,2.2983356
1.4023542,-5.6296954
-2.554977,7.699229
3.90115,-5.4117627
-0.09317734,6.452941
-1.1063071,6.5129466
0.5760737,16.0479
0.74312234,-1.7008388
-3.8927345,4.2853737
3.7316127,16.499908
-0.83711195,7.6543565
1.4626198,17.805958
11.042891,0.9928865
5.3769298,16.545462
-0.6344075,7.2215295
4.5934424,15.123976
4.9066944,16.381945
-2.3312035,7.6457076
-0.90780634,7.4107523
0.608624,16.379368
-7.9237413,0.35391143
-1.1954967,3.6307256
3.7997403,15.965293
1.3339654,-3.2672148
-4.958955,5.917802
0.4020421,16.914917
-0.021026032,7.928422
-2.109881,-2.3494873
1.2133931,17.82194
-0.4438533,5.926289
2.1992095,15.504086
-5.0492077,7.7458305
-3.836797,7.9028754
3.90706,17.715252
-4.9804206,4.806094
-3.151265,4.603788
3.3150456,14.1016655
-4.7237344,4.446593
-4.401185,7.642384
1.4342175,16.481586
-4.9824815,6.8576717
-4.056338,4.916042
0.9296706,16.409967
-0.662369,16.571083
4.9014935,16.47967
-4.443676,6.4284897
-0.9750496,8.634837
3.5680246,-4.070435
2.4241836,-1.4483125
4.143591,14.701822
-3.0716457,7.24047
-0.6741876,6.1426296
-5.0188346,4.7641892
1.2148896,16.384016
4.4991727,14.220063
2.6305892,16.77903
-1.6303576,5.8367496
12.643577,5.965403
4.057778,17.179377
4.821055,14.896316
3.8358064,16.381826
4.1597404,17.566376
-5.1772647,7.73491
-4.9822426,5.483701
-2.0069356,6.940867
-3.0051088,8.440818
9.7505865,10.745605
-2.550443,8.354326
-3.162666,7.4558516
0.24361846,16.870974
-3.905531,5.1577716
-2.695506,8.660775
-3.5013978,6.722176
-2.3729012,7.9270515
11.136882,1.2234569
-2.1156723,5.9061375
-0.703207,6.873606
0.955693,16.489136
-4.458089,4.310872
0.69738966,-1.6182598
-2.1929278,8.600216
3.2204342,17.446268
11.031559,4.137051
-2.8792868,5.337977
3.8811789,14.21077
2.986566,15.1033945
3.293252,16.126791
10.963486,2.5691838
2.9389524,15.382622
4.161754,17.33827
3.8624718,16.338772
-2.9555004,4.5155373
-4.3082786,6.15109
-3.658875,5.551158
-1.5199548,9.627304
-2.963262,4.4834347
0.62069196,-6.156407
